;position;squad;minutes;xg_per90;shoots_on_t_x_game;passes_x_game;dribbles_x_game;goals
376;6;7;2690.0;0.1;0.20588235294117646;5.235294117647059;0.8529411764705882;3.0
377;7;4;2421.0;0.13;0.3939393939393939;1.4545454545454546;1.696969696969697;3.0
378;8;4;224.0;0.4;0.16666666666666666;0.6666666666666666;0.16666666666666666;1.0
379;7;4;1851.0;0.06;0.25;0.7222222222222222;1.2777777777777777;1.0
380;6;4;168.0;0.03;0.0;0.5;0.75;0.0
381;9;4;2192.0;0.47;0.5714285714285714;0.7428571428571429;0.08571428571428572;12.0
382;6;8;1146.0;0.13;0.30434782608695654;2.130434782608696;0.782608695652174;0.0
383;3;4;164.0;0.02;0.0;1.3333333333333333;0.0;0.0
385;3;4;1318.0;0.05;0.1;1.9;0.6;0.0
386;6;6;3209.0;0.15;0.4444444444444444;6.666666666666667;1.0833333333333333;8.0
387;3;4;1179.0;0.01;0.07142857142857142;2.7142857142857144;0.14285714285714285;0.0
388;9;4;267.0;0.15;0.1;0.7;0.1;1.0
389;6;8;30.0;0.14;0.0;5.0;29.0;0.0
390;3;5;1125.0;0.0;0.15384615384615385;4.076923076923077;0.3076923076923077;0.0
391;9;5;2165.0;0.29;0.6944444444444444;0.3888888888888889;0.4444444444444444;9.0
392;7;5;1277.0;0.09;0.4;2.4;1.2;1.0
393;6;5;3420.0;0.06;0.13157894736842105;3.3947368421052633;0.6842105263157895;2.0
394;6;7;2165.0;0.23;0.7575757575757576;2.303030303030303;0.7272727272727273;9.0
396;6;8;2019.0;0.07;0.34615384615384615;4.769230769230769;0.0;1.0
397;7;5;1118.0;0.05;0.2857142857142857;0.7142857142857143;1.0714285714285714;0.0
398;3;8;2345.0;0.07;0.20689655172413793;2.6551724137931036;0.27586206896551724;2.0
399;3;5;2295.0;0.01;0.0;2.5;0.4230769230769231;0.0
400;3;8;488.0;0.04;0.0;1.8888888888888888;0.0;0.0
401;6;5;1011.0;0.31;0.25;2.1875;0.1875;4.0
403;3;5;2928.0;0.04;0.2727272727272727;2.0303030303030303;0.2727272727272727;3.0
404;3;5;950.0;0.0;0.0;1.5454545454545454;1.0909090909090908;0.0
405;9;5;998.0;0.31;0.3;0.3;0.06666666666666667;4.0
406;9;5;39.0;0.41;0.0;0.0;0.0;0.0
407;3;5;2460.0;0.01;0.03571428571428571;2.8214285714285716;0.21428571428571427;1.0
408;9;5;55.0;0.88;0.1111111111111111;0.0;0.2222222222222222;0.0
409;6;5;1111.0;0.07;0.05263157894736842;2.736842105263158;0.10526315789473684;0.0
410;9;5;1624.0;0.37;1.0416666666666667;0.20833333333333334;0.20833333333333334;10.0
411;9;1;726.0;0.18;0.2727272727272727;0.5454545454545454;0.36363636363636365;2.0
412;3;4;1322.0;0.03;0.047619047619047616;3.142857142857143;0.23809523809523808;0.0
413;8;5;1716.0;0.11;0.43333333333333335;1.6;0.3;3.0
414;6;1;3139.0;0.07;0.1111111111111111;2.9444444444444446;1.3055555555555556;2.0
415;3;8;2126.0;0.06;0.11538461538461539;3.076923076923077;0.15384615384615385;3.0
416;3;5;2918.0;0.08;0.25;1.5277777777777777;0.1111111111111111;2.0
417;3;5;2520.0;0.05;0.07142857142857142;5.214285714285714;0.9285714285714286;0.0
418;8;5;199.0;0.08;0.0;0.6666666666666666;0.8333333333333334;0.0
419;6;5;2024.0;0.07;0.23076923076923078;5.3076923076923075;0.5769230769230769;2.0
420;7;5;243.0;0.02;0.09090909090909091;0.18181818181818182;0.7272727272727273;0.0
423;6;7;1879.0;0.02;0.10714285714285714;5.678571428571429;2.107142857142857;0.0
424;3;5;288.0;0.0;0.0;1.6;0.8;0.0
425;7;7;1386.0;0.21;0.25;1.84375;0.59375;1.0
426;1;5;2457.0;0.09;0.2;1.9142857142857144;0.5142857142857142;2.0
427;8;5;1609.0;0.3;0.5714285714285714;0.5714285714285714;1.2142857142857142;1.0
428;8;5;293.0;0.27;0.125;0.25;0.375;0.0
429;2;5;805.0;0.01;0.0;0.9090909090909091;1.0;0.0
430;1;5;3103.0;0.03;0.05405405405405406;1.972972972972973;0.3783783783783784;1.0
431;9;5;2719.0;0.42;0.9696969696969697;0.8484848484848485;0.24242424242424243;11.0
432;7;5;1656.0;0.17;0.5;1.3636363636363635;0.8181818181818182;5.0
433;3;1;2888.0;0.03;0.20588235294117646;2.2058823529411766;0.5588235294117647;1.0
435;3;1;3420.0;0.05;0.15789473684210525;2.6315789473684212;0.39473684210526316;2.0
436;8;5;1311.0;0.29;0.3448275862068966;0.41379310344827586;0.6206896551724138;2.0
438;9;6;2933.0;0.5;1.1764705882352942;2.0294117647058822;1.6176470588235294;22.0
440;8;6;287.0;0.36;0.07692307692307693;0.23076923076923078;0.7692307692307693;0.0
441;3;7;1374.0;0.01;0.0;1.4705882352941178;0.23529411764705882;0.0
442;3;1;2270.0;0.09;0.10714285714285714;2.0714285714285716;0.14285714285714285;2.0
443;9;6;3056.0;0.39;1.0555555555555556;0.9444444444444444;0.4444444444444444;17.0
444;3;8;866.0;0.12;0.25;2.9166666666666665;0.5;0.0
445;9;6;119.0;0.59;0.5;0.5;1.625;0.0
446;7;8;640.0;0.09;0.0;1.9375;1.25;0.0
447;1;6;15.0;0.19;0.0;0.0;0.0;0.0
448;6;6;3062.0;0.01;0.07894736842105263;4.447368421052632;0.7631578947368421;0.0
449;3;6;2998.0;0.04;0.20588235294117646;3.2058823529411766;0.5588235294117647;0.0
450;7;6;951.0;0.18;0.45;1.4;0.5;1.0
451;8;6;679.0;0.08;0.21739130434782608;0.43478260869565216;1.9130434782608696;1.0
452;6;6;1111.0;0.06;0.07692307692307693;2.1153846153846154;0.38461538461538464;0.0
453;3;6;1511.0;0.03;0.047619047619047616;2.4285714285714284;0.42857142857142855;0.0
454;8;6;2500.0;0.13;0.5588235294117647;1.911764705882353;2.2941176470588234;5.0
455;7;6;2920.0;0.13;0.3142857142857143;3.3142857142857145;0.2857142857142857;4.0
456;1;8;2855.0;0.13;0.696969696969697;1.606060606060606;0.48484848484848486;7.0
457;3;7;2880.0;0.06;0.1875;3.65625;0.3125;3.0
458;3;8;3330.0;0.04;0.10810810810810811;5.8108108108108105;0.10810810810810811;2.0
459;6;8;2126.0;0.15;0.27586206896551724;3.0344827586206895;0.7931034482758621;2.0
460;6;4;3119.0;0.06;0.08571428571428572;3.914285714285714;0.7714285714285715;0.0
461;9;8;360.0;0.27;0.4166666666666667;0.3333333333333333;0.75;2.0
463;3;6;2979.0;0.06;0.14705882352941177;2.5294117647058822;0.20588235294117646;1.0
464;3;7;2922.0;0.07;0.11764705882352941;4.0;0.4411764705882353;2.0
466;7;4;1874.0;0.16;0.2916666666666667;2.4166666666666665;2.2916666666666665;2.0
467;6;5;1900.0;0.06;0.09090909090909091;1.393939393939394;0.48484848484848486;2.0
468;9;8;613.0;0.57;0.7692307692307693;0.6923076923076923;0.15384615384615385;3.0
469;8;8;2422.0;0.29;0.9705882352941176;3.323529411764706;2.9705882352941178;12.0
470;7;5;251.0;0.0;0.14285714285714285;0.7142857142857143;0.0;0.0
471;3;7;1658.0;0.02;0.045454545454545456;3.227272727272727;0.18181818181818182;0.0
472;9;8;2061.0;0.56;1.064516129032258;0.8709677419354839;0.967741935483871;11.0
473;1;8;2110.0;0.14;0.39285714285714285;0.8571428571428571;1.0357142857142858;3.0
474;9;8;37.0;0.55;0.0;0.3333333333333333;0.3333333333333333;0.0
475;8;8;1523.0;0.25;0.6451612903225806;1.1612903225806452;1.0;4.0
476;3;6;1202.0;0.03;0.0;5.733333333333333;0.26666666666666666;0.0
477;8;8;1890.0;0.23;0.6111111111111112;1.6388888888888888;1.4722222222222223;6.0
478;1;8;1098.0;0.12;0.4090909090909091;0.45454545454545453;0.0;1.0
479;3;4;3292.0;0.05;0.10810810810810811;1.054054054054054;0.1891891891891892;0.0
480;6;8;581.0;0.03;0.1;2.1;0.4;0.0
481;7;2;2504.0;0.09;0.5142857142857142;3.4;1.3714285714285714;3.0
482;3;2;2871.0;0.03;0.30303030303030304;3.1818181818181817;0.42424242424242425;2.0
483;6;8;1775.0;0.09;0.21875;6.21875;0.40625;0.0
484;3;8;2020.0;0.03;0.038461538461538464;5.3076923076923075;0.07692307692307693;0.0
485;2;2;1192.0;0.02;0.15789473684210525;0.8421052631578947;0.3684210526315789;0.0
486;3;6;2790.0;0.01;0.0;4.32258064516129;0.12903225806451613;0.0
487;7;2;189.0;0.07;0.18181818181818182;0.5454545454545454;0.6363636363636364;0.0
488;3;8;1741.0;0.01;0.13636363636363635;5.636363636363637;0.9545454545454546;1.0
489;7;2;903.0;0.05;0.3076923076923077;2.1538461538461537;0.23076923076923078;3.0
490;3;2;2048.0;0.01;0.0;3.5833333333333335;0.4166666666666667;0.0
491;9;2;2782.0;0.3;1.0294117647058822;0.4117647058823529;1.1470588235294117;12.0
492;6;5;2270.0;0.08;0.3;4.866666666666666;0.7333333333333333;1.0
493;9;2;786.0;0.14;0.26666666666666666;0.3333333333333333;0.4;0.0
494;9;2;560.0;0.35;0.05263157894736842;0.0;0.05263157894736842;1.0
495;9;2;1380.0;0.11;0.36363636363636365;1.0;0.5;2.0
496;6;7;2139.0;0.13;0.2413793103448276;2.413793103448276;1.1379310344827587;3.0
498;3;5;2415.0;0.09;0.1111111111111111;2.962962962962963;1.2962962962962963;2.0
499;3;8;2190.0;0.05;0.11538461538461539;1.8846153846153846;0.34615384615384615;1.0
500;6;1;3029.0;0.04;0.21052631578947367;1.7894736842105263;0.5;2.0
501;6;1;1138.0;0.1;0.46153846153846156;2.6153846153846154;0.7692307692307693;2.0
502;9;1;1588.0;0.33;0.8181818181818182;0.7727272727272727;0.5;6.0
503;3;8;630.0;0.0;0.0;1.7142857142857142;0.2857142857142857;0.0
504;3;7;2026.0;0.01;0.0;2.1666666666666665;0.0;0.0
505;3;7;2416.0;0.02;0.07407407407407407;2.3333333333333335;0.25925925925925924;2.0
507;7;5;2654.0;0.16;0.3888888888888889;2.0555555555555554;0.5277777777777778;4.0
508;6;1;69.0;0.0;0.0;0.0;1.0;0.0
509;3;8;2445.0;0.07;0.16129032258064516;4.612903225806452;0.41935483870967744;1.0
510;3;1;1754.0;0.05;0.14285714285714285;1.7142857142857142;0.5;2.0
511;6;1;99.0;0.0;0.0;0.4;0.4;0.0
512;6;1;3240.0;0.06;0.2777777777777778;3.1666666666666665;0.3055555555555556;2.0
513;3;1;2616.0;0.04;0.16666666666666666;3.3666666666666667;0.7333333333333333;1.0
514;8;1;1638.0;0.04;0.391304347826087;1.826086956521739;1.0434782608695652;0.0
515;8;1;921.0;0.22;0.6;1.1333333333333333;0.13333333333333333;1.0
516;6;6;3324.0;0.08;0.4864864864864865;4.54054054054054;0.8108108108108109;7.0
517;6;1;86.0;0.04;0.0;1.0;1.0;0.0
518;3;1;2194.0;0.02;0.0;2.5483870967741935;0.2903225806451613;0.0
519;7;1;2133.0;0.08;0.21875;2.8125;1.25;2.0
520;8;1;401.0;0.14;0.375;0.625;0.5;0.0
521;9;1;2258.0;0.31;0.6764705882352942;0.7647058823529411;0.9411764705882353;7.0
522;9;1;203.0;0.43;0.6666666666666666;0.2222222222222222;0.0;3.0
523;6;8;3006.0;0.18;0.4;5.885714285714286;0.9428571428571428;5.0
524;3;4;2184.0;0.13;0.42857142857142855;2.0714285714285716;0.6071428571428571;5.0
525;9;4;2240.0;0.37;0.5483870967741935;0.967741935483871;0.6774193548387096;3.0
526;7;6;2782.0;0.16;0.7714285714285715;3.2;0.5714285714285714;5.0
527;3;4;2655.0;0.08;0.1;2.6333333333333333;0.13333333333333333;0.0
528;3;4;3420.0;0.06;0.21052631578947367;1.8157894736842106;0.21052631578947367;1.0
529;3;4;1596.0;0.01;0.0;2.6666666666666665;0.19047619047619047;0.0
531;6;4;14.0;0.0;0.0;0.0;3.0;0.0
532;3;4;1195.0;0.03;0.13333333333333333;1.4666666666666666;0.0;0.0
533;9;4;17.0;0.0;0.0;0.0;0.0;0.0
534;6;6;1211.0;0.15;0.21052631578947367;2.789473684210526;1.105263157894737;2.0
535;6;8;683.0;0.42;0.375;1.4375;0.125;4.0
536;7;4;645.0;0.09;0.2;1.9;0.4;0.0
537;3;5;2610.0;0.06;0.2413793103448276;2.586206896551724;0.20689655172413793;0.0
538;8;4;478.0;0.35;0.375;0.4375;0.625;3.0
539;1;4;1745.0;0.08;0.08333333333333333;2.2916666666666665;0.20833333333333334;0.0
540;3;4;9.0;0.0;0.0;1.0;0.0;0.0
542;1;5;121.0;0.05;0.0;1.25;0.0;0.0
543;8;4;3120.0;0.09;0.4166666666666667;1.3611111111111112;1.9722222222222223;2.0
544;3;4;627.0;0.0;0.0;2.142857142857143;1.1428571428571428;0.0
545;3;4;1613.0;0.02;0.05263157894736842;2.9473684210526314;0.2631578947368421;0.0
546;9;4;2549.0;0.34;0.8275862068965517;1.1724137931034482;3.1379310344827585;9.0
547;7;8;404.0;0.11;0.3333333333333333;2.9166666666666665;0.8333333333333334;2.0
548;7;5;3102.0;0.22;0.6756756756756757;3.5135135135135136;0.5945945945945946;10.0
549;8;3;30.0;0.12;0.25;0.0;0.0;0.0
550;6;7;2399.0;0.14;0.3225806451612903;9.064516129032258;2.0;3.0
551;3;3;336.0;0.01;0.0;2.6666666666666665;0.6666666666666666;0.0
552;3;3;1612.0;0.01;0.043478260869565216;1.608695652173913;0.6521739130434783;0.0
553;3;5;2302.0;0.03;0.07692307692307693;2.0384615384615383;0.0;2.0
554;3;3;2504.0;0.03;0.12121212121212122;2.0606060606060606;0.696969696969697;1.0
555;8;3;1405.0;0.21;0.3333333333333333;0.4583333333333333;0.3333333333333333;4.0
556;3;2;1049.0;0.02;0.0;2.076923076923077;0.3076923076923077;0.0
557;3;8;2161.0;0.05;0.07692307692307693;4.538461538461538;0.07692307692307693;0.0
558;6;5;2796.0;0.14;0.34375;2.90625;0.4375;3.0
559;6;4;2778.0;0.04;0.22857142857142856;4.457142857142857;0.05714285714285714;1.0
560;6;3;189.0;0.01;0.0;0.5;0.16666666666666666;0.0
562;3;3;2781.0;0.03;0.1388888888888889;2.3333333333333335;1.5277777777777777;0.0
563;7;3;25.0;0.0;0.0;0.6666666666666666;0.0;0.0
564;8;3;1839.0;0.21;0.8275862068965517;1.0;1.3103448275862069;9.0
565;8;3;1429.0;0.13;0.5;1.5;0.4230769230769231;0.0
566;8;3;2291.0;0.22;0.7741935483870968;1.935483870967742;2.3225806451612905;7.0
567;3;8;728.0;0.03;0.08333333333333333;0.75;0.6666666666666666;1.0
568;6;8;210.0;0.01;0.3333333333333333;2.0;11.333333333333334;0.0
569;3;8;1394.0;0.03;0.11764705882352941;6.352941176470588;0.11764705882352941;1.0
570;9;8;1416.0;0.96;1.4375;1.0;0.3125;13.0
571;3;5;256.0;0.04;0.0;3.6666666666666665;0.3333333333333333;0.0
572;9;8;839.0;0.64;1.4;0.8;0.6;7.0
573;3;8;7.0;0.0;0.0;0.0;0.0;0.0
575;7;8;1862.0;0.04;0.2;5.666666666666667;1.6333333333333333;1.0
576;6;5;1794.0;0.06;0.21428571428571427;1.25;1.25;2.0
577;6;8;9.0;0.0;0.0;0.5;0.0;0.0
578;6;8;1601.0;0.09;0.30434782608695654;2.6956521739130435;1.2608695652173914;2.0
579;1;8;547.0;0.16;0.5555555555555556;1.7777777777777777;1.5555555555555556;1.0
580;8;8;119.0;0.49;0.0;0.0;0.4;0.0
581;6;8;1166.0;0.33;0.47368421052631576;3.6842105263157894;0.5263157894736842;5.0
582;3;8;13.0;0.0;0.0;1.0;0.0;0.0
583;8;8;1203.0;0.37;0.75;0.45;0.85;9.0
584;9;8;2302.0;0.2;0.46875;1.09375;2.78125;4.0
585;7;8;928.0;0.48;1.2727272727272727;2.1818181818181817;1.3636363636363635;7.0
586;9;8;690.0;0.29;0.3333333333333333;1.0833333333333333;2.25;1.0
587;3;8;1491.0;0.02;0.05555555555555555;4.888888888888889;0.3888888888888889;0.0
588;9;8;1236.0;0.33;0.6111111111111112;1.4444444444444444;1.7222222222222223;1.0
589;3;8;1211.0;0.02;0.125;3.0625;0.0625;1.0
590;3;4;2292.0;0.05;0.21428571428571427;2.5714285714285716;0.10714285714285714;1.0
591;6;8;1944.0;0.01;0.04;4.0;0.48;1.0
592;8;8;1039.0;0.46;0.6111111111111112;1.1666666666666667;1.3888888888888888;3.0
593;3;8;2115.0;0.03;0.24;3.72;0.0;1.0
594;8;5;1127.0;0.04;0.13636363636363635;0.5909090909090909;1.4545454545454546;1.0
595;3;5;2423.0;0.02;0.0;3.466666666666667;0.9333333333333333;0.0
596;3;7;2645.0;0.03;0.16666666666666666;3.466666666666667;0.16666666666666666;2.0
597;7;5;365.0;0.06;0.1111111111111111;0.2222222222222222;0.7777777777777778;0.0
598;3;5;2256.0;0.01;0.030303030303030304;2.787878787878788;0.8484848484848485;0.0
599;9;5;1578.0;0.34;0.5;0.6;0.26666666666666666;8.0
600;9;5;1332.0;0.28;0.5789473684210527;1.105263157894737;0.2631578947368421;3.0
601;7;4;2928.0;0.1;0.5;2.3157894736842106;0.42105263157894735;7.0
602;7;5;2331.0;0.12;0.23529411764705882;1.3529411764705883;0.6176470588235294;2.0
603;7;5;2622.0;0.16;0.6470588235294118;1.3235294117647058;0.8823529411764706;5.0
604;6;4;2376.0;0.09;0.3225806451612903;3.5806451612903225;0.2903225806451613;0.0
605;3;5;900.0;0.0;0.0;3.533333333333333;0.7333333333333333;0.0
606;8;5;930.0;0.12;0.6666666666666666;1.25;1.1666666666666667;0.0
607;3;6;3420.0;0.04;0.05263157894736842;2.736842105263158;0.39473684210526316;0.0
608;3;1;1243.0;0.03;0.0;1.588235294117647;0.0;0.0
609;7;5;1178.0;0.19;0.29411764705882354;1.3529411764705883;1.8823529411764706;3.0
610;4;5;1733.0;0.03;0.07142857142857142;2.5714285714285716;0.9285714285714286;1.0
611;3;1;2371.0;0.11;0.2962962962962963;1.7407407407407407;0.1111111111111111;1.0
613;6;6;1888.0;0.06;0.24;3.6;1.04;1.0
614;3;1;1323.0;0.0;0.0;2.8823529411764706;0.058823529411764705;0.0
615;7;4;314.0;0.03;0.0;0.5555555555555556;0.8888888888888888;0.0
616;5;4;29.0;2.51;0.5;0.0;0.0;1.0
617;7;4;2357.0;0.17;0.45161290322580644;3.225806451612903;0.8387096774193549;6.0
618;1;4;1892.0;0.1;0.3333333333333333;2.2083333333333335;0.125;2.0
619;3;4;1202.0;0.09;0.11764705882352941;1.6470588235294117;0.47058823529411764;1.0
620;8;4;422.0;0.29;0.5714285714285714;1.8571428571428572;1.4285714285714286;1.0
621;3;8;372.0;0.06;0.2;4.4;0.2;0.0
622;6;4;1036.0;0.01;0.05263157894736842;1.0;0.10526315789473684;0.0
623;6;2;3067.0;0.07;0.16666666666666666;4.416666666666667;0.4444444444444444;4.0
624;9;4;2347.0;0.29;0.45161290322580644;1.2903225806451613;0.7741935483870968;9.0
625;1;4;2090.0;0.0;0.041666666666666664;2.7083333333333335;0.2916666666666667;0.0
626;8;4;196.0;0.14;0.3333333333333333;0.0;0.6666666666666666;0.0
627;8;4;144.0;0.05;0.0;0.3333333333333333;0.3333333333333333;0.0
628;6;4;771.0;0.03;0.2222222222222222;5.444444444444445;1.1111111111111112;1.0
629;9;4;4.0;2.66;1.0;0.0;0.0;1.0
630;3;6;3024.0;0.04;0.08823529411764706;4.794117647058823;0.2647058823529412;1.0
631;3;8;247.0;0.26;0.3333333333333333;2.3333333333333335;0.0;1.0
632;6;8;1410.0;0.1;0.21052631578947367;3.3684210526315788;0.3684210526315789;3.0
633;1;4;441.0;0.03;0.0;0.7692307692307693;0.15384615384615385;0.0
634;1;4;1664.0;0.1;0.391304347826087;2.5217391304347827;1.5217391304347827;0.0
635;2;4;2363.0;0.12;0.5;2.142857142857143;2.0;5.0
636;6;8;2302.0;0.11;0.18518518518518517;6.111111111111111;0.8518518518518519;1.0
637;1;5;2197.0;0.0;0.0;3.8214285714285716;0.5357142857142857;0.0
638;6;4;1336.0;0.02;0.11764705882352941;2.823529411764706;0.11764705882352941;0.0
639;8;4;1647.0;0.24;0.5454545454545454;0.6060606060606061;0.8484848484848485;2.0
640;6;5;2802.0;0.03;0.09090909090909091;6.636363636363637;0.5151515151515151;1.0
641;3;7;2899.0;0.05;0.06060606060606061;2.484848484848485;0.030303030303030304;0.0
642;1;4;3330.0;0.04;0.16216216216216217;2.918918918918919;0.1891891891891892;1.0
644;3;4;965.0;0.01;0.0;2.0;0.35714285714285715;0.0
646;7;4;1499.0;0.05;0.10344827586206896;1.0344827586206897;1.2758620689655173;0.0
647;3;4;2816.0;0.01;0.0625;2.125;1.25;0.0
648;7;4;693.0;0.07;0.1111111111111111;1.0;0.2777777777777778;0.0
649;9;4;3411.0;0.42;1.2105263157894737;2.3421052631578947;1.894736842105263;16.0
650;3;5;2880.0;0.02;0.0625;1.84375;0.09375;1.0
651;3;4;1110.0;0.08;0.2631578947368421;1.2105263157894737;0.42105263157894735;1.0
652;6;4;141.0;0.04;0.0;1.0;3.75;0.0
653;7;4;1733.0;0.18;0.2;1.2666666666666666;0.8;2.0
654;6;4;269.0;0.04;0.0;2.0;0.25;0.0
655;6;4;1122.0;0.01;0.0;2.7857142857142856;0.7142857142857143;0.0
656;3;4;1387.0;0.05;0.0625;3.0;0.25;1.0
657;6;5;1347.0;0.04;0.25;3.0416666666666665;1.125;1.0
658;1;4;735.0;0.06;0.14285714285714285;1.5;0.5;0.0
659;3;5;1909.0;0.1;0.09090909090909091;3.1363636363636362;0.36363636363636365;2.0
660;6;4;949.0;0.13;0.3125;3.3125;0.5;2.0
661;8;5;851.0;0.15;0.375;0.5625;1.0;1.0
662;8;5;1882.0;0.22;0.5;0.53125;0.96875;4.0
663;6;5;3012.0;0.11;0.2647058823529412;4.411764705882353;0.8235294117647058;3.0
664;3;4;2385.0;0.04;0.07407407407407407;4.111111111111111;0.4444444444444444;0.0
665;3;6;2680.0;0.05;0.06060606060606061;2.393939393939394;0.030303030303030304;1.0
666;3;4;2387.0;0.08;0.2857142857142857;1.5714285714285714;0.25;3.0
667;3;6;1690.0;0.01;0.09090909090909091;3.272727272727273;0.45454545454545453;0.0
668;3;5;1590.0;0.01;0.05263157894736842;3.0;0.3684210526315789;0.0
669;7;7;909.0;0.18;0.125;1.9583333333333333;0.2916666666666667;2.0
670;8;5;793.0;0.03;0.06666666666666667;0.7333333333333333;0.4;0.0
671;7;5;159.0;0.07;0.0;0.2857142857142857;2.7142857142857144;0.0
672;3;6;2315.0;0.08;0.2222222222222222;3.4074074074074074;0.2222222222222222;3.0
673;3;5;1830.0;0.01;0.09523809523809523;2.6666666666666665;0.09523809523809523;0.0
674;6;6;1947.0;0.11;0.38461538461538464;3.3076923076923075;1.4615384615384615;0.0
675;8;5;138.0;0.1;0.4;1.0;0.8;0.0
676;9;5;1087.0;0.55;0.8181818181818182;0.3181818181818182;0.7272727272727273;8.0
678;8;5;278.0;0.26;0.125;0.0;0.625;0.0
679;7;5;2268.0;0.33;0.3548387096774194;3.3870967741935485;0.5483870967741935;10.0
680;6;5;2130.0;0.0;0.0;3.8;0.36666666666666664;0.0
681;9;5;986.0;0.22;0.5714285714285714;0.5;0.2857142857142857;5.0
682;8;5;1152.0;0.23;0.5714285714285714;1.1428571428571428;1.4285714285714286;3.0
683;3;8;2726.0;0.03;0.03225806451612903;2.064516129032258;0.25806451612903225;0.0
684;8;6;448.0;0.97;0.75;0.375;0.3125;4.0
685;6;6;2351.0;0.07;0.2222222222222222;6.296296296296297;1.2962962962962963;2.0
686;6;6;2521.0;0.13;0.28125;2.875;0.78125;4.0
687;3;6;2980.0;0.05;0.17647058823529413;1.6764705882352942;0.3235294117647059;1.0
688;8;6;3012.0;0.21;0.8611111111111112;1.1111111111111112;2.1944444444444446;6.0
689;7;6;990.0;0.08;0.26666666666666666;1.8;0.5333333333333333;2.0
690;6;5;2692.0;0.15;0.42424242424242425;2.4545454545454546;1.0909090909090908;2.0
691;8;6;706.0;0.14;0.19047619047619047;1.3333333333333333;0.6190476190476191;1.0
692;8;6;440.0;0.33;0.3333333333333333;0.25;0.4166666666666667;0.0
693;3;6;781.0;0.0;0.0;2.2666666666666666;0.4;0.0
694;3;8;1168.0;0.04;0.0;2.4444444444444446;0.16666666666666666;0.0
695;3;6;1608.0;0.0;0.0;3.590909090909091;0.6818181818181818;0.0
696;9;6;36.0;0.11;0.0;0.5;2.0;0.0
697;3;6;412.0;0.02;0.14285714285714285;1.1428571428571428;0.2857142857142857;0.0
698;3;8;2742.0;0.06;0.22580645161290322;7.129032258064516;0.06451612903225806;3.0
699;7;6;368.0;0.13;0.2222222222222222;1.4444444444444444;0.2222222222222222;1.0
700;7;6;900.0;0.16;0.3888888888888889;2.7777777777777777;1.0;0.0
701;9;6;2998.0;0.44;1.0;0.5526315789473685;1.0526315789473684;14.0
703;8;6;1112.0;0.45;0.45;1.5;0.15;5.0
704;3;5;2103.0;0.01;0.08333333333333333;3.2916666666666665;0.25;0.0
705;6;6;2454.0;0.08;0.3793103448275862;3.6551724137931036;0.6551724137931034;2.0
706;6;6;11.0;0.0;0.0;0.0;0.0;0.0
707;6;5;850.0;0.02;0.0;1.6666666666666667;0.4166666666666667;0.0
708;6;5;39.0;0.0;0.0;1.0;0.0;0.0
709;7;5;52.0;0.0;0.0;0.5;0.0;0.0
710;6;5;1868.0;0.12;0.3333333333333333;2.7777777777777777;1.2222222222222223;3.0
711;9;5;60.0;0.0;0.0;0.0;0.5;0.0
712;3;8;1228.0;0.01;0.0;2.625;0.3125;0.0
713;1;5;3060.0;0.06;0.23529411764705882;2.4705882352941178;1.0;1.0
714;7;4;2350.0;0.06;0.1875;3.46875;1.09375;1.0
715;6;5;2259.0;0.02;0.037037037037037035;4.2592592592592595;0.9259259259259259;1.0
716;7;5;906.0;0.24;0.35714285714285715;0.5714285714285714;0.7857142857142857;1.0
717;8;5;235.0;0.04;0.2857142857142857;0.7142857142857143;0.42857142857142855;1.0
718;8;5;674.0;0.13;0.20833333333333334;0.7083333333333334;0.7083333333333334;1.0
719;8;5;245.0;0.39;0.16666666666666666;1.0;0.5;0.0
